created_index,created_time,zone_type,low,high,touches,score,label
3411,2021-02-22 09:00:00,support,1.21275,1.215617,24,24,weak
3414,2021-02-22 09:45:00,resistance,1.215267,1.21865,35,24,weak
3417,2021-02-22 10:30:00,support,1.21275,1.215617,25,24,weak
3420,2021-02-22 11:15:00,resistance,1.215239,1.21865,36,24,weak
3422,2021-02-22 11:45:00,support,1.21275,1.215617,26,24,weak
3434,2021-02-22 14:45:00,resistance,1.215239,1.21865,37,24,weak
3443,2021-02-22 17:00:00,support,1.21275,1.215617,27,24,weak
3452,2021-02-22 19:15:00,resistance,1.215239,1.21865,38,24,weak
3463,2021-02-22 22:00:00,resistance,1.215239,1.21865,39,24,weak
3468,2021-02-22 23:15:00,support,1.215255,1.21683,16,24,weak
3475,2021-02-23 01:00:00,resistance,1.215239,1.21865,40,24,weak
3480,2021-02-23 02:15:00,support,1.215255,1.21683,17,24,weak
3486,2021-02-23 03:45:00,resistance,1.215239,1.21865,41,24,weak
3499,2021-02-23 07:00:00,support,1.21275,1.215617,28,24,weak
3503,2021-02-23 08:00:00,resistance,1.215239,1.21865,42,24,weak
3506,2021-02-23 08:45:00,support,1.21275,1.215617,29,24,weak
3514,2021-02-23 10:45:00,support,1.21275,1.215617,30,24,weak
3517,2021-02-23 11:30:00,resistance,1.215239,1.21865,43,24,weak
3523,2021-02-23 13:00:00,support,1.21275,1.215617,31,24,weak
3533,2021-02-23 15:30:00,resistance,1.215239,1.21865,44,24,weak
3535,2021-02-23 16:00:00,support,1.21275,1.215617,32,24,weak
3538,2021-02-23 16:45:00,resistance,1.214986,1.21865,45,24,weak
3541,2021-02-23 17:30:00,support,1.21275,1.215617,33,24,weak
3544,2021-02-23 18:15:00,resistance,1.214986,1.21865,46,24,weak
3548,2021-02-23 19:15:00,support,1.21275,1.215617,34,24,weak
3556,2021-02-23 21:15:00,support,1.21275,1.215617,35,24,weak
3558,2021-02-23 21:45:00,resistance,1.214986,1.21865,47,24,weak
3576,2021-02-24 02:15:00,support,1.21275,1.215617,36,24,weak
3584,2021-02-24 04:15:00,support,1.215103,1.21683,18,24,weak
3585,2021-02-24 04:30:00,resistance,1.214986,1.21865,48,24,weak
3593,2021-02-24 06:30:00,support,1.214866,1.21683,19,24,weak
3600,2021-02-24 08:15:00,resistance,1.214986,1.21865,49,24,weak
3606,2021-02-24 09:45:00,support,1.212169,1.215617,37,24,weak
3612,2021-02-24 11:15:00,support,1.210696,1.214436,37,24,weak
3624,2021-02-24 14:15:00,support,1.212169,1.215617,38,24,weak
3637,2021-02-24 17:30:00,resistance,1.214986,1.21865,50,24,weak
3642,2021-02-24 18:45:00,support,1.214866,1.21683,20,24,weak
3646,2021-02-24 19:45:00,resistance,1.214986,1.21865,51,24,weak
3655,2021-02-24 22:00:00,support,1.214866,1.21683,21,24,weak
3667,2021-02-25 01:00:00,resistance,1.214986,1.21865,52,24,weak
3677,2021-02-25 03:30:00,support,1.214866,1.216902,22,24,weak
3703,2021-02-25 10:00:00,support,1.220698,1.221528,3,62,medium
3707,2021-02-25 11:00:00,resistance,1.223553,1.224532,3,80,strong
3711,2021-02-25 12:00:00,support,1.22141,1.223639,4,46,weak
3716,2021-02-25 13:15:00,resistance,1.223553,1.224532,4,76,strong
3721,2021-02-25 14:30:00,support,1.214866,1.216902,23,30,weak
3729,2021-02-25 16:30:00,support,1.214866,1.216902,24,24,weak
3738,2021-02-25 18:45:00,resistance,1.214986,1.21865,53,24,weak
3739,2021-02-25 19:00:00,resistance,1.214986,1.21865,54,24,weak
3744,2021-02-25 20:15:00,support,1.212169,1.215617,39,24,weak
3752,2021-02-25 22:15:00,resistance,1.214986,1.21865,55,24,weak
3762,2021-02-26 00:45:00,support,1.212169,1.215617,40,24,weak
3764,2021-02-26 01:15:00,resistance,1.214986,1.21865,56,24,weak
3768,2021-02-26 02:15:00,resistance,1.214986,1.21865,57,24,weak
3773,2021-02-26 03:30:00,support,1.212169,1.215617,41,24,weak
3777,2021-02-26 04:30:00,resistance,1.214986,1.21865,58,24,weak
3789,2021-02-26 07:30:00,support,1.205793,1.209724,35,24,weak
3807,2021-02-26 12:00:00,resistance,1.212206,1.21512,67,24,weak
3815,2021-02-26 14:00:00,support,1.205793,1.209724,36,24,weak
3822,2021-02-26 15:45:00,resistance,1.207423,1.209155,20,24,weak
3827,2021-02-28 17:00:00,support,1.205793,1.209724,37,24,weak
3841,2021-02-28 20:30:00,resistance,1.209764,1.210513,9,30,weak
3848,2021-02-28 22:15:00,support,1.205793,1.209724,38,24,weak
3858,2021-03-01 00:45:00,support,1.205793,1.209724,39,24,weak
3866,2021-03-01 02:45:00,resistance,1.207423,1.209392,21,24,weak
3877,2021-03-01 05:30:00,support,1.201077,1.203755,20,24,weak
3883,2021-03-01 07:00:00,resistance,1.204575,1.205726,14,30,weak
3886,2021-03-01 07:45:00,support,1.201077,1.203911,21,24,weak
3892,2021-03-01 09:15:00,support,1.201077,1.204155,22,24,weak
3895,2021-03-01 10:00:00,resistance,1.206785,1.209392,22,24,weak
3899,2021-03-01 11:00:00,support,1.201077,1.204155,23,24,weak
3908,2021-03-01 13:15:00,resistance,1.204575,1.206278,15,24,weak
3912,2021-03-01 14:15:00,support,1.201077,1.204155,24,24,weak
3918,2021-03-01 15:45:00,resistance,1.204575,1.206278,16,24,weak
3922,2021-03-01 16:45:00,support,1.201077,1.204233,25,24,weak
3930,2021-03-01 18:45:00,resistance,1.204575,1.206278,17,24,weak
3945,2021-03-01 22:30:00,resistance,1.203485,1.204699,9,24,weak
3946,2021-03-01 22:45:00,support,1.201077,1.204233,26,24,weak
3957,2021-03-02 01:30:00,support,1.201077,1.204233,27,24,weak
3959,2021-03-02 02:00:00,resistance,1.202209,1.202776,3,56,weak
3986,2021-03-02 08:45:00,resistance,1.203485,1.204699,10,24,weak
3990,2021-03-02 09:45:00,support,1.201077,1.204233,28,24,weak
3993,2021-03-02 10:30:00,resistance,1.204507,1.206278,18,24,weak
3996,2021-03-02 11:15:00,support,1.201077,1.204233,29,24,weak
4009,2021-03-02 14:30:00,resistance,1.206785,1.209392,23,24,weak
4014,2021-03-02 15:45:00,support,1.205793,1.209724,40,24,weak
4016,2021-03-02 16:15:00,resistance,1.206785,1.209528,24,24,weak
4020,2021-03-02 17:15:00,support,1.205793,1.209724,41,24,weak
4023,2021-03-02 18:00:00,resistance,1.206785,1.209528,25,24,weak
4026,2021-03-02 18:45:00,support,1.205793,1.209724,42,24,weak
4036,2021-03-02 21:15:00,resistance,1.206785,1.209528,26,24,weak
4046,2021-03-02 23:45:00,support,1.205793,1.209724,43,24,weak
4050,2021-03-03 00:45:00,resistance,1.206785,1.209528,27,24,weak
4056,2021-03-03 02:15:00,support,1.205793,1.209724,44,24,weak
4061,2021-03-03 03:30:00,resistance,1.209764,1.210896,10,24,weak
4067,2021-03-03 05:00:00,support,1.205793,1.209724,45,24,weak
4070,2021-03-03 05:45:00,resistance,1.209764,1.211537,11,24,weak
4083,2021-03-03 09:00:00,support,1.201077,1.204501,30,24,weak
4088,2021-03-03 10:15:00,support,1.201077,1.204501,31,24,weak
4097,2021-03-03 12:30:00,resistance,1.206785,1.209528,28,24,weak
4102,2021-03-03 13:45:00,support,1.205793,1.209724,46,24,weak
4105,2021-03-03 14:30:00,resistance,1.206785,1.209528,29,24,weak
4109,2021-03-03 15:30:00,support,1.205793,1.209724,47,24,weak
4111,2021-03-03 16:00:00,resistance,1.206785,1.209528,30,24,weak
4115,2021-03-03 17:00:00,support,1.205793,1.209724,48,24,weak
4120,2021-03-03 18:15:00,resistance,1.206603,1.209528,31,24,weak
4124,2021-03-03 19:15:00,support,1.201077,1.204501,32,24,weak
4130,2021-03-03 20:45:00,resistance,1.204507,1.206298,19,24,weak
4132,2021-03-03 21:15:00,support,1.201077,1.204811,33,24,weak
4135,2021-03-03 22:00:00,resistance,1.206206,1.209528,32,24,weak
4144,2021-03-04 00:15:00,support,1.201077,1.204811,34,24,weak
4155,2021-03-04 03:00:00,resistance,1.206158,1.209528,33,24,weak
4166,2021-03-04 05:45:00,support,1.201077,1.204811,35,24,weak
4171,2021-03-04 07:00:00,resistance,1.204507,1.206298,20,24,weak
4178,2021-03-04 08:45:00,support,1.201077,1.204811,36,24,weak
4188,2021-03-04 11:15:00,support,1.201077,1.204811,37,24,weak
4193,2021-03-04 12:30:00,resistance,1.204507,1.206298,21,30,weak
4208,2021-03-04 16:15:00,support,1.195979,1.196976,3,62,medium
4218,2021-03-04 18:45:00,resistance,1.197139,1.197848,3,56,weak
4220,2021-03-04 19:15:00,support,1.195979,1.196976,4,46,weak
4231,2021-03-04 22:00:00,support,1.195069,1.195419,3,62,medium
4237,2021-03-04 23:30:00,resistance,1.196409,1.196881,3,56,weak
4242,2021-03-05 00:45:00,support,1.195467,1.196049,5,38,weak
4254,2021-03-05 03:45:00,resistance,1.195968,1.196881,4,52,weak
4280,2021-03-05 10:15:00,resistance,1.194083,1.194904,3,80,strong
4295,2021-03-05 14:00:00,support,1.190348,1.191578,3,74,strong
4306,2021-03-05 16:45:00,resistance,1.191693,1.192399,3,74,strong
4310,2021-03-07 17:45:00,support,1.190348,1.191578,4,60,medium
4320,2021-03-07 20:15:00,support,1.190348,1.191943,5,52,weak
4343,2021-03-08 02:00:00,resistance,1.191381,1.192399,4,60,medium
4455,2021-03-09 06:00:00,resistance,1.190825,1.192399,5,48,weak
4461,2021-03-09 07:30:00,resistance,1.190825,1.192399,6,42,weak
4475,2021-03-09 11:00:00,resistance,1.19073,1.192399,7,34,weak
4484,2021-03-09 13:15:00,support,1.187975,1.188451,3,80,strong
4503,2021-03-09 18:00:00,support,1.189098,1.189912,3,60,medium
4551,2021-03-10 06:00:00,resistance,1.190338,1.192399,8,34,weak
4563,2021-03-10 09:00:00,support,1.187975,1.188451,4,72,strong
4568,2021-03-10 10:15:00,resistance,1.190338,1.192707,9,34,weak
4574,2021-03-10 11:45:00,support,1.188416,1.189912,4,62,medium
4583,2021-03-10 14:00:00,resistance,1.190338,1.192707,10,34,weak
4597,2021-03-10 17:30:00,resistance,1.19292,1.193344,3,66,medium
4607,2021-03-10 20:00:00,resistance,1.192842,1.193344,4,62,medium
4610,2021-03-10 20:45:00,support,1.190348,1.191943,6,32,weak
4617,2021-03-10 22:30:00,resistance,1.192842,1.193568,5,38,weak
4622,2021-03-10 23:45:00,resistance,1.192842,1.193568,6,32,weak
4626,2021-03-11 00:45:00,support,1.192124,1.192563,3,56,weak
4631,2021-03-11 02:00:00,support,1.190348,1.19198,7,24,weak
4642,2021-03-11 04:45:00,resistance,1.195968,1.197045,5,44,weak
4652,2021-03-11 07:15:00,resistance,1.195968,1.197045,6,32,weak
4659,2021-03-11 09:00:00,resistance,1.195968,1.197568,7,30,weak
4668,2021-03-11 11:15:00,support,1.192124,1.193074,4,58,medium
4674,2021-03-11 12:45:00,resistance,1.195968,1.198101,8,24,weak
4678,2021-03-11 13:45:00,support,1.195979,1.196976,5,50,weak
4689,2021-03-11 16:30:00,resistance,1.198684,1.199156,3,56,weak
4690,2021-03-11 16:45:00,resistance,1.198684,1.199156,4,52,weak
4701,2021-03-11 19:30:00,resistance,1.198684,1.199156,5,38,weak
4705,2021-03-11 20:30:00,support,1.197963,1.198495,3,50,weak
4709,2021-03-11 21:30:00,resistance,1.198684,1.199156,6,38,weak
4714,2021-03-11 22:45:00,support,1.195882,1.196976,6,32,weak
4720,2021-03-12 00:15:00,resistance,1.195968,1.198101,9,24,weak
4734,2021-03-12 03:45:00,resistance,1.194083,1.195225,4,52,weak
4744,2021-03-12 06:15:00,support,1.190348,1.19198,8,24,weak
4757,2021-03-12 09:30:00,resistance,1.193883,1.195225,5,38,weak
4764,2021-03-12 11:15:00,support,1.190348,1.19198,9,24,weak
4772,2021-03-12 13:15:00,resistance,1.195531,1.198101,10,24,weak
4778,2021-03-12 14:45:00,resistance,1.195457,1.198101,11,24,weak
4783,2021-03-12 16:00:00,support,1.194095,1.194826,3,64,medium
4787,2021-03-14 17:00:00,resistance,1.195457,1.198101,12,24,weak
4791,2021-03-14 18:00:00,support,1.194095,1.194826,4,60,medium
4796,2021-03-14 19:15:00,resistance,1.195371,1.198101,13,24,weak
4797,2021-03-14 19:30:00,support,1.194095,1.194826,5,52,weak
4809,2021-03-14 22:30:00,resistance,1.195371,1.198101,14,24,weak
4814,2021-03-14 23:45:00,support,1.194095,1.194826,6,48,weak
4819,2021-03-15 01:00:00,resistance,1.195363,1.198101,15,24,weak
4831,2021-03-15 04:00:00,resistance,1.193633,1.195225,6,32,weak
4834,2021-03-15 04:45:00,support,1.190348,1.19198,10,24,weak
4839,2021-03-15 06:00:00,resistance,1.193633,1.195225,7,24,weak
4844,2021-03-15 07:15:00,support,1.190348,1.192057,11,24,weak
4848,2021-03-15 08:15:00,resistance,1.193296,1.195225,8,24,weak
4856,2021-03-15 10:15:00,support,1.190348,1.192057,12,24,weak
4858,2021-03-15 10:45:00,resistance,1.192943,1.195225,9,24,weak
4863,2021-03-15 12:00:00,resistance,1.192943,1.195225,10,24,weak
4865,2021-03-15 12:30:00,support,1.190348,1.192057,13,24,weak
4868,2021-03-15 13:15:00,resistance,1.192943,1.195225,11,24,weak
4872,2021-03-15 14:15:00,support,1.190348,1.192082,14,24,weak
4876,2021-03-15 15:15:00,resistance,1.192943,1.195225,12,24,weak
4880,2021-03-15 16:15:00,support,1.190348,1.192207,15,24,weak
4887,2021-03-15 18:00:00,resistance,1.192943,1.195225,13,24,weak
4887,2021-03-15 18:00:00,support,1.192124,1.193074,5,38,weak
4896,2021-03-15 20:15:00,support,1.192124,1.193074,6,32,weak
4900,2021-03-15 21:15:00,resistance,1.192943,1.195225,14,24,weak
4903,2021-03-15 22:00:00,support,1.190348,1.1923,16,24,weak
4906,2021-03-15 22:45:00,resistance,1.192943,1.195225,15,24,weak
4908,2021-03-15 23:15:00,support,1.190348,1.1923,17,24,weak
4921,2021-03-16 02:30:00,resistance,1.192943,1.195225,16,24,weak
4931,2021-03-16 05:00:00,support,1.190348,1.1923,18,24,weak
4936,2021-03-16 06:15:00,support,1.190348,1.192376,19,24,weak
4946,2021-03-16 08:45:00,resistance,1.195056,1.198101,16,24,weak
4954,2021-03-16 10:45:00,support,1.188416,1.189912,5,38,weak
4962,2021-03-16 12:45:00,support,1.188052,1.189912,6,32,weak
4969,2021-03-16 14:30:00,resistance,1.190338,1.192707,11,24,weak
4977,2021-03-16 16:30:00,resistance,1.190338,1.192707,12,24,weak
4984,2021-03-16 18:15:00,support,1.188052,1.190091,7,24,weak
4985,2021-03-16 18:30:00,resistance,1.190338,1.192707,13,24,weak
4987,2021-03-16 19:00:00,resistance,1.190338,1.192707,14,24,weak
4997,2021-03-16 21:30:00,resistance,1.190338,1.192707,15,24,weak
5001,2021-03-16 22:30:00,support,1.188052,1.190091,8,24,weak
5007,2021-03-17 00:00:00,resistance,1.190338,1.192707,16,24,weak
5012,2021-03-17 01:15:00,support,1.188052,1.190091,9,24,weak
5015,2021-03-17 02:00:00,resistance,1.190338,1.192707,17,24,weak
5019,2021-03-17 03:00:00,support,1.188052,1.190091,10,24,weak
5021,2021-03-17 03:30:00,resistance,1.190338,1.192707,18,24,weak
5027,2021-03-17 05:00:00,support,1.188052,1.190091,11,24,weak
5032,2021-03-17 06:15:00,resistance,1.190338,1.192707,19,24,weak
5037,2021-03-17 07:30:00,resistance,1.190338,1.192707,20,24,weak
5043,2021-03-17 09:00:00,support,1.188052,1.190091,12,24,weak
5047,2021-03-17 10:00:00,resistance,1.190338,1.192707,21,24,weak
5051,2021-03-17 11:00:00,support,1.189952,1.192376,20,24,weak
5052,2021-03-17 11:15:00,resistance,1.190338,1.192707,22,24,weak
5058,2021-03-17 12:45:00,resistance,1.190338,1.192707,23,24,weak
5061,2021-03-17 13:30:00,support,1.188052,1.190091,13,24,weak
5070,2021-03-17 15:45:00,resistance,1.195056,1.198772,17,24,weak
5078,2021-03-17 17:45:00,resistance,1.195056,1.198772,18,24,weak
5085,2021-03-17 19:30:00,resistance,1.195056,1.198825,19,24,weak
5087,2021-03-17 20:00:00,support,1.197726,1.198495,4,46,weak
5092,2021-03-17 21:15:00,resistance,1.195056,1.198863,20,24,weak
5099,2021-03-17 23:00:00,support,1.195882,1.196976,7,24,weak
5103,2021-03-18 00:00:00,resistance,1.195056,1.198863,21,24,weak
5108,2021-03-18 01:15:00,support,1.195458,1.196049,6,38,weak
5119,2021-03-18 04:00:00,resistance,1.195056,1.199039,22,24,weak
5126,2021-03-18 05:45:00,support,1.192124,1.193681,7,24,weak
5132,2021-03-18 07:15:00,support,1.192124,1.193681,8,24,weak
5136,2021-03-18 08:15:00,resistance,1.194854,1.199039,23,24,weak
5149,2021-03-18 11:30:00,support,1.189952,1.192376,21,24,weak
5156,2021-03-18 13:15:00,resistance,1.192943,1.195225,17,24,weak
5159,2021-03-18 14:00:00,support,1.189952,1.192376,22,24,weak
5162,2021-03-18 14:45:00,resistance,1.192943,1.195225,18,24,weak
5170,2021-03-18 16:45:00,support,1.189952,1.192376,23,24,weak
5181,2021-03-18 19:30:00,resistance,1.190338,1.192707,24,24,weak
5196,2021-03-18 23:15:00,support,1.189952,1.192376,24,24,weak
5206,2021-03-19 01:45:00,resistance,1.190338,1.192707,25,24,weak
5209,2021-03-19 02:30:00,support,1.189952,1.192376,25,24,weak
5218,2021-03-19 04:45:00,resistance,1.192943,1.195225,19,24,weak
5219,2021-03-19 05:00:00,resistance,1.192943,1.195225,20,24,weak
5227,2021-03-19 07:00:00,support,1.188052,1.190091,14,24,weak
5234,2021-03-19 08:45:00,resistance,1.190338,1.192707,26,24,weak
5250,2021-03-19 12:45:00,resistance,1.190338,1.192707,27,24,weak
5259,2021-03-19 15:00:00,resistance,1.190338,1.192707,28,24,weak
5266,2021-03-19 16:45:00,resistance,1.190338,1.192707,29,24,weak
5273,2021-03-21 18:30:00,support,1.187225,1.187814,3,62,medium
5282,2021-03-21 20:45:00,support,1.188052,1.190091,15,24,weak
5288,2021-03-21 22:15:00,support,1.187225,1.187814,4,52,weak
5300,2021-03-22 01:15:00,resistance,1.189171,1.189973,3,50,weak
5306,2021-03-22 02:45:00,resistance,1.189171,1.190043,4,46,weak
5311,2021-03-22 04:00:00,support,1.187225,1.187814,5,50,weak
5318,2021-03-22 05:45:00,resistance,1.190338,1.192707,30,24,weak
5322,2021-03-22 06:45:00,support,1.188052,1.190091,16,24,weak
5331,2021-03-22 09:00:00,resistance,1.192943,1.195225,21,24,weak
5337,2021-03-22 10:30:00,support,1.189952,1.192376,26,24,weak
5345,2021-03-22 12:30:00,resistance,1.192943,1.195225,22,24,weak
5353,2021-03-22 14:30:00,resistance,1.194599,1.199039,24,24,weak
5367,2021-03-22 18:00:00,support,1.192124,1.193681,9,24,weak
5380,2021-03-22 21:15:00,resistance,1.192943,1.195225,23,24,weak
5380,2021-03-22 21:15:00,support,1.192124,1.193681,10,24,weak
5385,2021-03-22 22:30:00,resistance,1.192943,1.195225,24,24,weak
5390,2021-03-22 23:45:00,support,1.189952,1.192382,27,24,weak
5395,2021-03-23 01:00:00,resistance,1.192943,1.195225,25,24,weak
5401,2021-03-23 02:30:00,support,1.189952,1.192382,28,24,weak
5408,2021-03-23 04:15:00,resistance,1.192943,1.195225,26,24,weak
5413,2021-03-23 05:30:00,support,1.188052,1.190091,17,24,weak
5425,2021-03-23 08:30:00,support,1.187602,1.190091,18,24,weak
5430,2021-03-23 09:45:00,resistance,1.189171,1.190043,5,44,weak
5453,2021-03-23 15:30:00,support,1.184363,1.184961,3,56,weak
5459,2021-03-23 17:00:00,support,1.184136,1.184961,4,46,weak
5482,2021-03-23 22:45:00,resistance,1.185023,1.185403,3,62,medium
5484,2021-03-23 23:15:00,support,1.184135,1.184961,5,38,weak
5490,2021-03-24 00:45:00,resistance,1.184909,1.185403,4,52,weak
5502,2021-03-24 03:45:00,resistance,1.184623,1.185403,5,44,weak
5513,2021-03-24 06:30:00,resistance,1.18431,1.185403,6,38,weak
5557,2021-03-24 17:30:00,support,1.180902,1.181571,3,68,medium
5564,2021-03-24 19:15:00,support,1.180843,1.181571,4,60,medium
5588,2021-03-25 01:15:00,support,1.181735,1.182087,3,76,strong
5593,2021-03-25 02:30:00,resistance,1.182551,1.183172,3,68,medium
5612,2021-03-25 07:15:00,resistance,1.181466,1.18193,3,80,strong
5625,2021-03-25 10:30:00,resistance,1.181405,1.18193,4,72,strong
5681,2021-03-26 00:30:00,resistance,1.178061,1.178562,3,74,strong
5692,2021-03-26 03:15:00,resistance,1.178061,1.178763,4,64,medium
5698,2021-03-26 04:45:00,resistance,1.178061,1.179041,5,52,weak
5713,2021-03-26 08:30:00,support,1.177078,1.177647,3,80,strong
5724,2021-03-26 11:15:00,support,1.177078,1.177933,4,66,medium
5747,2021-03-28 17:00:00,resistance,1.179604,1.180104,3,74,strong
5768,2021-03-28 22:15:00,support,1.177078,1.177933,5,52,weak
5775,2021-03-29 00:00:00,resistance,1.178061,1.179183,6,46,weak
5787,2021-03-29 03:00:00,support,1.177078,1.177933,6,46,weak
5794,2021-03-29 04:45:00,resistance,1.178061,1.179521,7,38,weak
5798,2021-03-29 05:45:00,support,1.176018,1.17644,3,72,strong
5802,2021-03-29 06:45:00,resistance,1.177955,1.179521,8,34,weak
5807,2021-03-29 08:00:00,support,1.176018,1.176587,4,68,medium
5817,2021-03-29 10:30:00,resistance,1.177955,1.179521,9,34,weak
5823,2021-03-29 12:00:00,support,1.175911,1.176587,5,60,medium
5826,2021-03-29 12:45:00,resistance,1.177955,1.179521,10,34,weak
5839,2021-03-29 16:00:00,support,1.175911,1.176587,6,48,weak
5845,2021-03-29 17:30:00,support,1.175911,1.176587,7,34,weak
5860,2021-03-29 21:15:00,support,1.175911,1.176587,8,34,weak
5865,2021-03-29 22:30:00,support,1.175911,1.176587,9,34,weak
5866,2021-03-29 22:45:00,resistance,1.177318,1.177638,3,72,strong
5871,2021-03-30 00:00:00,support,1.175911,1.176587,10,34,weak
5876,2021-03-30 01:15:00,support,1.175911,1.176587,11,34,weak
5943,2021-03-30 18:00:00,support,1.170994,1.171559,3,68,medium
5951,2021-03-30 20:00:00,support,1.170994,1.171565,4,64,medium
5973,2021-03-31 01:30:00,support,1.170362,1.170514,3,80,strong
5979,2021-03-31 03:00:00,support,1.170362,1.170565,4,76,strong
6017,2021-03-31 12:30:00,support,1.17271,1.173442,3,76,strong
6023,2021-03-31 14:00:00,resistance,1.174681,1.175708,3,70,medium
6034,2021-03-31 16:45:00,support,1.171874,1.172268,3,80,strong
6044,2021-03-31 19:15:00,support,1.171874,1.172268,4,70,medium
6051,2021-03-31 21:00:00,support,1.171874,1.172268,5,64,medium
6054,2021-03-31 21:45:00,resistance,1.17299,1.173443,3,70,medium
6059,2021-03-31 23:00:00,resistance,1.17299,1.173443,4,72,strong
6061,2021-03-31 23:30:00,support,1.171874,1.172268,6,58,medium
6075,2021-04-01 03:00:00,support,1.170994,1.171565,5,60,medium
6084,2021-04-01 05:15:00,resistance,1.174302,1.175708,4,62,medium
6087,2021-04-01 06:00:00,support,1.172274,1.173442,4,62,medium
6092,2021-04-01 07:15:00,resistance,1.174302,1.175708,5,48,weak
6095,2021-04-01 08:00:00,support,1.172274,1.173442,5,54,weak
